review_date,review_month,review_year,review_month_year,review,sentiment,data_source,source,hotel
2024-05-06,May,2024,May 2024,"Location and services amazing , but meet to change the furniture They need to change the furniture",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-04-18,April,2024,April 2024,It was just okay Clean Old hotel with outdated interiors. Even the lobby is boring and not welcoming,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-31,March,2024,March 2024,"Pleasant The view is amazing if you pay for a twin towers view, or go to the roof top bar or traders club lounge. The room was pretty basic. The shower cubicle is too small as it connects to the bath tub. There is a weird mirror on the side of a cabinet. The light fittings weren't done properly, and they have just recently done room refits. The room wasn't ready until nearly 2 hours late they offered us an 'upgrade' to a disgusting smelling smoking suite, which we rejected. The food wasn't great to be honest. Disappointing overall, especially as a repeat visitor.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-30,March,2024,March 2024,"Location wise, the hotel is great. Other than that, if you re planning to spend RM500 on a hotel room, I d rather much Location is great if you're planning to spend most of your time going to KLCC next door. For the price you re paying for the room, you don t really get that much. The room is small and weirdly enough the window is only half the size of the wall. The TV is from like the early 2010s albeit with plenty of channels to choose from , not much storage space and the room gets pretty dark from the lack of lighting.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-14,March,2024,March 2024,"Disappointed with the hotel deteriorated over the years but never do any upgrading. Breakfast so so, no surprise. Hotel location is the best for me. Upgrade the room furniture please . All deteriorated and sofa got insect bite me.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-07,March,2024,March 2024,"Pleasant Great location, staff were all friendly. Free buggy service from hotel to klcc shopping centre which was a great bonus. The room I got had the klcc view. Assuming the room would have been used frequently, The housekeeping of the room itself was done poorly. Lots of dust on surfaces, including the chair by the main work desk, was filled with dust. Ventilation of room was also poor. You could smell smoke on and off. I was in a non smoking room .",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-02-26,February,2024,February 2024,"Moderate Clean room, international power sockets at least worked for EU type No early check in and awful service. We arrived at 13 40 but the room was not provided. And I believe the hotel wasn't full at all. We were provided a piece of paper to exchange it on the key later. In several hours we returned and were forced to wait a long queue to receive the key. We asked several times but the personnel asked to wait. Poor service at checkout. My spouse asked for a glass of water at the checkout but received the answer that it will be available only after 1PM. In addition, no minibar, hair dryer is in the room but not in the bathroom, no roof pool. Previously I had a short stay at Ibis nearby and I can say it was at least not worse if not better but the price was twice lower.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-02-21,February,2024,February 2024,Passable Location Facilities looks old,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-02-17,February,2024,February 2024,"Dissapointed. Not like the Traders we used to know. Standard was compromised The location and the Bara restaurant was awesome. The customer service. The staff are friendly. Given the choice of Traders Club and Restaurant at level 5 is a breather. The room we were staying, the dusty sofa and carpet was not well maintained. The mouldy bathroom. The breakfast level 5 was not like the Pre Covid. Kind of dissapointed. The nasi lemak sambal was a little too sour. Some food not replenish.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-28,January,2024,January 2024,Wont come back again ! Location Maintenance of the room s bath area was very very poor it kept flooding everything you shower,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-19,January,2024,January 2024,Overall is great stay The location is strategic to the city center. Buggy service is plus point from hotel to KLCC. Room condition is good and the guard is very helpful. Need more facilities for kids as we travel with kids. The receptionist area could open up some counters for check in customers.,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-07,January,2024,January 2024,"Good location but I got rashes from staying here Close to klcc I can't really pinpoint what it was but I got rashes when I stayed at Traders hotel, and it got worse the second night. When I moved to another hotel I didn't have the same issue. Also the carpet in the room smells stuffy and filled with dust it didn't feel like it was clean enough.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-02,January,2024,January 2024,KL New Year Location is great. KLCC park is on the doorstep. It is a much quieter area than Bukit Bintang. The mall is very close and walkable but there is a shuttle too. Bukit Bintang is walkable to food street too and some of the sights like KL Tower. Large and comfy bed. Staff were very helpful. The hotel rooms are dated and therefore not very luxury. There are much nicer hotels to stay in for the price. You are paying for the location. Sky Bar has amazing views but this is also where the hotel pool so it isn't very private and can also have non hotel guests in.,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-02,January,2024,January 2024,Pleasant Booked this hotel specifically for the 1 night we were staying in KL to have the best views of the Twin Towers.. did not disappoint!! Hotel feels a bit outdated old,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-02,January,2024,January 2024,"The Twin Tower view is magnificent. Other than that is just a fair Good . Spread is sumptuous The check in took a long time, more than 30mins . Requested extra bed but wasn t prepared, the sofa bed was horrible, the cushion had sunk in already , caused back pain after sleeping on it . The hotel should have play area for kids.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-02,January,2024,January 2024,"Passable location Check in process must improve, i understand staff is doing their best but must find a way to reduce the congestion during check in. Luckily we got our rooms at 3pm but my family who booked another room only managed to check in nearly 5pm",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-30,December,2023,December 2023,"Old hotel, better choose new ones The breakfast was really great, many varieties. Quite crowded in the morning time Facilities are old",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-28,December,2023,December 2023,Just because you are next to kl convention Location only Inefficient checkin is extremely slow Parking is limited and the valet staff relatively arrogant rude The food room service is extremely poor too,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-14,December,2023,December 2023,Passable Online payment for my breakfast but in the end hotel,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-11,December,2023,December 2023,"Location is good but check in process is terrible The location and buggy service to KLCC is very convenient I checked into the hotel expecting a smooth experience, but it fell short. The check in counter on level 1 was cramped, and despite arriving at 3 pm, my room wasn't ready until 7 pm. Though they called to update me, the inconvenience was notable. The room, unfortunately, didn't match the advertised the bathroom even had stray hairs. Moreover, landing a lower floor translated to a disappointing view. Overall, the stay didn't live up to expectations.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-10,December,2023,December 2023,"Facing tons of issues in the stay Location is convenient, room is clean and acceptably spacious . Staffs are very friendly Need Netflix on the TV lol , more parking space needed for the second barrier area , elevator arrival is very slow compared to past year of the same month Facing tons of issues during the stay First night faced water leak through the windows. Got moved to another room where the aircond is very very warm. Got a Techician to take a look, he made some adjustments and asked me to give the aircond 10 minutes. Issue persists, however somewhere during midnight the aircond eventually starts to be cooling. Went out the next day and came back to the room only to notice the aircond is back to being warm again. Asked a second technician to take a look and only this time issues does not come back again. The following day, access card cannot be used at two different elevators. Security assisted me at third elevator which somehow works. However card can t be used to open room door. Forced to waste 30 mins to queue at first floor for assistance. The next day, entered parking area pass second barrier. No space available. Turned back into the area at the first barrier. When heading out , I Informed counter that I changed from second barrier to first barrier while obtaining parking Chop. Autopay machine shows error validating my parking ticket. Forced to move up again to first floor, only to have them ask me to refer the counter at G floor. G floor staff asked me to refer first floor staff. I asked G for staff to settle the issue on the spot as I don t enjoy having my problems being pushed around. OVERALL AN UNPLEASANT EXPERIENCE FOR A NOT SO CHEAP HOTEL ROOM",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-03,December,2023,December 2023,Pleasant Please upgrade your receiption bcoz i have to Q almost 45minute to check in. I am almost give up. Other counter Q is fast but my counter is very slow. Hope u all upgrade your system in order for your client to check in fast.,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-27,November,2023,November 2023,"For the price, I think there is better options Location Small Check In area, poor communication from the Check In staff, Carpet smell in the room that we stayed in",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-21,November,2023,November 2023,It was good to stay as all the staff are very polite and friendly. When we checked in the Toilet was in a horrible condition and I had to shout at one of the staff members to clean and eventually they did clean it to my satisfaction. I even told them that This is not a five star property Over the five nights stay it was good.,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-13,November,2023,November 2023,Passable Location and twin towers view are unmatched. The hotel has so much potential yet it appears it's managed poorly. Significant delays at check in with rooms not being ready for 2 hours after the designated check in time.,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-09,November,2023,November 2023,Pleasant Location Booking system terrible..You can elled my rooms. Due to a stuff up with Cc.Then when I rebooked exact same the price increased 30 more... 2. No explanation or answer to my complaint..the third party booking thru shangrila was hopeless,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-06,November,2023,November 2023,"amazing property! we loved the gym health center and also the view from the sky bar was amazing!!! hotel staff were not quite upto expectation, they are very impatient and gets frustrated easily. didnt feel empathetic towards to the circumstance.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-10-23,October,2023,October 2023,"Overall, my stay was very pleasant. It met my expectation. Location and room i stayed in a twin tower view room view was amazing. The hotel is located in a very convenient location which made our stay very smooth The hotel seemed very old in design and facilities . And it is in need of major renovations. For example, phone charging facilities are not available on both side of bed, which was very inconvenient",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-10-19,October,2023,October 2023,"Location is great, communication is not as great. Location is prefect. The condition of the room was out dated, there was evidence of room needing repairs. Was unable to the run the bath. Room lights in the celling had dust. I didn t like the fact upon check I had to take my suitcase to my room. Hotel was charging 15 per day for breakfast although eating outside was significantly cheaper. There was no explanation on how to reserve a place In the sky bar. Sky bar staff very rude and looked unhappy. Also, did not explain they you need to pay for food straight away, once food was severed.",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-10-17,October,2023,October 2023,Hotel in good location of KL The hotel was opposite a beautiful park and near a shopping centre and attractions so the location good There were fruit flies in the bathroom. There were open sections of the bathroom ceiling where you could see the plumbing or wherever it was behind the ceiling. There was a weird faint exhaust smell in the room when the air conditioning was switched off.,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-09-29,September,2023,September 2023,"5 star hotel price but facility and service not match Clean, Bath room is good TV is old very only HD, not full HD, can not use for work as computer monitor Check in and check out too slow",Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-09-27,September,2023,September 2023,better hotels in Kl location executive floor is rubbish could not get the porter to collect the bags on the arrival or departure,Neutral,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-05-29,May,2026,May 2026,"I was disappointed with the room cleanliness. The room didn t feel properly cleaned, and I noticed insects including some in the bathroom area . This made the stay less comfortable than expected, especially at this price range. The hotel facilities and staff were okay overall, but the room hygiene issue stood out negatively.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-01-02,January,2026,January 2026,"1. Checked in waited too long. almost 1 hour. 2. Room was assigned wrongly and we have to changed the room after shower and unpacked. 3. Breakfast is very lousy, eg. roti plata was not cooked well very hard , mee soup cannot be eaten very bitter , sushi rice roll cannot be eaten also rice not cooked, very hard . 4. The money I paid only worth for the location. The rest are nothing.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-04-07,April,2025,April 2025,Very bad co operation. To much commercial behaviour.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-02-06,February,2025,February 2025,Room was less attractive. No picture or any decoration for the room. Pale and simple. Disappointed with the Tv channels offering and there is no netflix at least some channels. Cocktail Drinks at sky bar overpriced as I felt the could do a better job rather than offering juice instead of cocktail. For Long Island tea they use bacardi instead of better rum brand for the price we pay.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-01-01,January,2025,January 2025,"Check in at 5pm, but the room is not ready!! Need to wait almost 2 hours for the room. Plus the reception is not helpful, did not mentioning which floor for the breakfast and others facilities. Really bad experience.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-12-27,December,2024,December 2024,"Overall is OK, but Reception is very poor. I wait around 3 hour to get my room but reception doesn t explain why. They give free upgrade to bigger rooms, but of course that window view change from park view to city view. park view need to pay extra . Bigger room but view was downgrade.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-12-07,December,2024,December 2024,Breakfast was poor. The room had 2 single beds and one single sofa bed and we were 4 people so 2 people had to sleep on one single bed very tight and uncomfortable. The next room had a party at 3 am until 7 am and even though we complained twice still not really resolved the issue. We are glad that we stayed one night only and never come back.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-09-09,September,2024,September 2024,The LIFT Service was exceptionally poor for their usual high standard. Had to wait really long for Lift going up or down! Never had this sort of poor situation with Lift for a high rise building before.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-08-21,August,2024,August 2024,"I booked the same room which I booked at the begging of my trip but this time without breakfast because I had very early flight so the hotel has downgraded my room to a very shabby , old dirty room .this room was not even up to the standards of 3 stars hotel",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-07-21,July,2024,July 2024,"Air conditioning do not work properly, the room was hot and humid. The currency exchange do not go beyond 200. The food at the ghobi chit chat was disappointed, the room pretty small, day bed by the window really not a good idea, needed a table with the chair to be able to enjoy the view while drinking etc. the sky bar was so so, Hot and humid too over there, feel more like a sauna !",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-04-29,April,2024,April 2024,"Had ants, loads of tiny ants. Complained to the staff, on different occasions but they did nothing about it. I ordered laundry in the early afternoon,by the evening the next days still not delivered. They wanted me to go down stairs to the first floor, pay for it then come back to my room and ask them to deliver it. Extremely inefficient. Eventually the delivered it and I just paid for it in my room, hours later. I stayed here in September without any major issues but this experience was bad enough to make me stay away for good",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-04-15,April,2024,April 2024,"Beds suffer from accumulated dirt for years, and this is evident when reflected with the lighting of the room. Regardless of the outer layers that give you the impression of cleanliness, me and my family suffered a lot when I returned ,from skin rashes from these unclean covers. This is in addition to the dilapidated furniture that has not been renewed since years, and I believe that the hotel s excellent location necessitates the management to do some kind of comprehensive renovation in order for this hotel to have a five star rating and not rely on the location alone.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-18,March,2024,March 2024,The check out took about 13 min and very poor communication with me,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-02-29,February,2024,February 2024,"Supposed check in at 2pm but delayed until 4pm , room not ready, wasting time on waiting. No efficiency and keep guest waiting for too long is unacceptable",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-02-22,February,2024,February 2024,"The management was poor, the room very noisy due to extremely loud aircon and a thumping bass from the Sky Bar bass at night club levels 2 floors above until 1am, no sound proofing, able unfortunately to hear everything your neighbours are doing in their bathroom as there's a connecting door again without sound proofing, TV quality is circa 2010, no HD, very limited choice and this a club room very poor.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-02-07,February,2024,February 2024,Long check in time. Noisy workmen. Sky bar bad air con,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-29,January,2024,January 2024,This is the second time I've stayed and both times the rooms have not been ready at check in time. Just not good enough.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-06,January,2024,January 2024,There s miss communication in checkin early which is confirm by the hotel earlier for addition charge of rm300. Room not ready until 1pm. Could have told us earlier for us to arrange another place to rest after a long flight. The bathroom is mouldy. You could look at other room guest sitting in the room sofa or bed we paid extra for twin tower view . We could hear the party music from the roof top bar in our room at midnight.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-05,January,2024,January 2024,Old hotel with water dripping from the walls during heavy rains.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-31,December,2023,December 2023,Breakfast buffer was underwhelming. Reception check in was taking too long,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-18,December,2023,December 2023,OLD FURNITURE NEED TO UPGRADE,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-07,November,2023,November 2023,"Was expecting 5 star grand lobby but its just like apartment style .facilities on different floor but charges are high depending upon the other beautiful apartment with view ..why to spend so much money on this hotel ..I will never stay .would choose other options ..their shuttle buggy dropped us at surya mall but due to little rain they stopped buggy and didn't reply to our msg to pick up .other hotels buggy were still operating ,we kept waiting for their buggy but they didn't start and picked us up even when rain stopped so they r not reliable..view.from the room was amazing. Breakfast was tired .",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-10-30,October,2023,October 2023,"Check in was very slow. No sense of welcome and no eye contact from the young man behind the desk, I think his name was Lai. He was all the time focusing on his PC it took forever. Mind you only two receptionist at around 12.30 were present wile guest were waiting in a queue for 20 minutes. Check out was quicker, with a bye bye and thank you. No body asked how was your stay or anything engaging. I must say a far cray from the excellent experience at the Double Tree by Hilton in Sha Alam.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-10-16,October,2023,October 2023,"it had a smoking floor. this exposes guests staying on that floor to thirdhand smoke. without a law prohibiting families with children from staying on that floor , children will be exposed. he buggy drivers plying the route from the hotel to suria klcc honk a lot despite the pathway being empty. these are public pathways and do not belong to traders hotel. as such these buggies do not have the right over pedestrians and certainly do not have the right to bully pedestrians by incessantly honking at them",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-09-18,September,2023,September 2023,Very cold atmosphere,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-08-25,August,2023,August 2023,"Lousy TV Old, Small and is not smart TV with NETFLIX, DISNEY and etc. Toilet Light Not enough brightness Breakfast Too crowded like market, hot cholate machine spoiled nobody know how to fix it, lot of food finished and no top up refilled, carpet are dirty, food not tasty and repeatedly same... Swimming Pool Seem not hygiene, and only alcohol drinks serve... Should have coffee or fruit juices Room Not serving snacks, brew coffee machine or some drinks like other 5 stars hotel... and water bottles are too small and etc...",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-08-16,August,2023,August 2023,"Very rude concierge. Don't know how to deal with guest. The buggy at suria mall didn't take us in when we stopped him 5metres from the pick up point. He told us walk to the pick point then I'll take you. We decided to walk back and on his way back when he saw us still walking, he didn't even bother to stop. When we went to complain to the hotel, they said this is how it works!! Like really?? I work in this industry for years now and this is not the standard of a Shangri La Hotel.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-07-25,July,2023,July 2023,Disorganised front desk. Arrangements we made before hand regarding an extra bed were not done when we arrived which was very late at night with 2 children. It still took over 45 minutes to check in and get a bed and towels sorted which after a long haul flight was frustrating especially as we deliberately made prior to check in. Check out was also extremely disorganised with a 20 minute delay and a huge queue.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-07-05,July,2023,July 2023,Out of date.. need renovation,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-07-03,July,2023,July 2023,It was a very plain room and the extra bed not very good. Skybar was also not impressive.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-07-03,July,2023,July 2023,"The checkin was slow, and I and my family had to wait for a couple of hours just to get the room, and I got my room. The carpet was wet. All three rooms were all on different floors. I had already booked all three rooms together. In one of the rooms, we requested an extra bed. What we received was a sofa they had just put a bed covered on it. We had already paid an extra 50RM per night. And the worst thing is we had waited till midnight, then the extra bed came after we had to go down to the reception to get it done again. The duty manager was not efficient when when we told her about it we had to inform her about the rooms a couple of times. The in room entertainment TV was outdated. As we had just come from a nother hotel Malaysia.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-02-18,February,2026,February 2026,"Very basic room, small, terrible decor, poor view.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-02-04,February,2026,February 2026,"Poor Management! 1. Room Availability I didn t get my room until 6 PM, even though I arrived in the afternoon. I had to make a big fuss and ask for a late checkout just to get some sort of compensation for the wait. I get that it was peak season, but the management really dropped the ball here. 2. Fire Alarm Incident On my last day, the fire alarm went off at 6 45 AM. The communication was a mess the speakers weren t working, and we couldn t understand what was being said. When we got to the assembly point, there was no clear info. We had to figure things out from a security guard and concierge who were just as lost as we were. No one from management came to explain anything, and they didn t even bother sending an email to apologize after the false alarm. I had my two young kids with me, and it was super stressful! I was truly disappointed. I didn t think the Shangri La chain would let me down like this.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-01-07,January,2026,January 2026,"They didn t mention that there would be a surchage to be able to use the facility while we were booking, we booked a year in advance and got cancelled our booking 1 month before we had to rebook at ahigher rate, we had to call to get the room serviced as it was not done in a timely maner. The last day they ruined the suitcases with pink stains from their storage and the suitcases were brand new.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-09-28,September,2025,September 2025,"We stayed 4 nights in a suite. Unfortunately, the room felt small for a suite, and the air conditioning blows directly on the bed, which was very uncomfortable at night. Breakfast was disappointing. On Level 5, where everyone can go, the food quality was poor, the variety very limited, and the taste was honestly awful. The Level 32 restaurant was much better, but it shouldn t take a premium upgrade to get a decent breakfast in a hotel of this standard. The hotel provides a buggy service to Suria Shopping Center, which is convenient, but if it rains, the service stops. For a city hotel, this seems like poor planning, as rain is quite common in Kuala Lumpur. Overall, the location is great and the views are nice, but the service and facilities did not meet expectations for the price.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-09-07,September,2025,September 2025,"I m very disappointed with Shangri La Hotels. I booked the most expensive room at Traders Hotel through Booking.com to celebrate my wife s first birthday after our wedding, and requested 1. Airport pickup 2. Surprise cake at check in both to be paid on arrival . We waited over 2 hours at the airport but no pickup came, and no one answered our calls. When we arrived by taxi at 9pm, the room was still not ready check in time is 2pm . At the front desk, they even asked if we had a reservation. The surprise cake request was completely ignored. Later they offered it in the morning but directly told my wife, ruining the surprise. I paid about 400 for just 15 hours of stay, and the experience was very disappointing.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-07-27,July,2025,July 2025,"Perfect location next to the twin towers and surrounding area breakfast was brilliant so much to choose from the staff were amazing, our hotel room was a very good size but room was tied needed a make over not what you expect from a 5 star hotel, room service was very poor quality chip very greasy , chicken burger was very cold and greasy chicken over cooked , Caesar salad was what was very poor standard chicken tough and over cooked like rubber my club sandwich very unpleasant to eat all three of could not the food , I have stayed at many 5star hotels over the world I have never had food you can not eat even chew , I am a Shanghai la gold member and I am never going to stay with the again I will be cancelling my membership very so because after reporting the issue they just brush under the carpet , I have even cancelled my return reservation which I was going to stay for one extra week",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-04-24,April,2025,April 2025,"My experience was significantly marred by multiple issues. Firstly, the windows of adjacent rooms are positioned extremely close together, offering very little privacy and requiring the curtains to be drawn at all times. Secondly, I was concerned about the level of cleanliness, as there were insects in the room. Most importantly, the hotel s inability to provide a proper invoice after my stay was completely unacceptable. I requested an invoice both before arrival and at check out, and was initially assured it would be provided. However, I was then informed that the hotel could not issue the invoice and that I should contact Booking.com. Booking.com has since confirmed that the responsibility for providing the invoice lies with the hotel. Despite numerous follow up requests, neither I nor my colleagues have received an invoice, and the hotel either ignores our inquiries or provides empty promises that it will be resolved soon. This lack of proper documentation is unacceptable and creates significant inconvenience for business travelers. While I appreciated the hotel s location, I cannot recommend it due to these serious issues.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-04-23,April,2025,April 2025,Very slow response. Requesting invoice until.i have not received it,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-04-15,April,2025,April 2025,I am not happy they took a 1000aud deposit upon arrival on top of the booking and then told me when we checked out that it would be returned in two weeks.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-04-14,April,2025,April 2025,Rude and rigid costumer service,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-04-07,April,2025,April 2025,"From front office should be proper reception, such as provide water and towels. Inside room should have welcome guest name because I am booking not walk In. for facility service is very bad.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2025-01-20,January,2025,January 2025,"Horrible hotel, with horrible staff!!! Give me my money back, scammers!!! I warn you against booking this hotel because you will ruin your mood and break your plans, and there is a safe in the room, but they do not bear any responsibility if money or jewelry is lost from this safe. That is, if their staff takes money out of the safe that I locked with a code, then I will not be able to prove anything because they warned me, but this is not normal, as in principle, everything in this hotel.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-09-05,September,2024,September 2024,Appaling service took so long to check in and then one room was not ready despite being told check in is from 3pm. Staff didnt seem apologetic about this at all and then luggage wasnt delivered to room for ages meaning we were just waiting around,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-08-07,August,2024,August 2024,The road m,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-06-11,June,2024,June 2024,"' I want to talk all about my experience in MALAYSIA, one word all and both nowadays people and tourists are poor and intended being theft to steal for sure ' All other bad things but since I feel sickly vomit in MALAYSIA , I want to leave malaysia instantly I will or may talk about it and this hotel later",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
