review_id,review_date,hotel,aspect,aspect_text,sentiment
479,2026-01-26,"Traders Hotel, Kuala Lumpur",Staff,Pleasant Location and the clean room service Front desk service was frustrating when I arrived late at night requesting extra funds to hold just in case i purchased services,Neutral
479,2026-01-26,"Traders Hotel, Kuala Lumpur",Location,Pleasant Location and the clean room service Front desk service was frustrating when I arrived late at night requesting extra funds to hold just in case i purchased services,Neutral
479,2026-01-26,"Traders Hotel, Kuala Lumpur",Room,I only requested to pay for the room and breakfast,Neutral
479,2026-01-26,"Traders Hotel, Kuala Lumpur",Food,I only requested to pay for the room and breakfast,Neutral
479,2026-01-26,"Traders Hotel, Kuala Lumpur",Staff,Checking out staff was great no issues and very helpful,Neutral
480,2026-01-13,"Traders Hotel, Kuala Lumpur",Food,"Food was amazing, especially the breakfast",Neutral
480,2026-01-13,"Traders Hotel, Kuala Lumpur",Room,"The room was alright, nothing to shout about for the price i paid",Neutral
480,2026-01-13,"Traders Hotel, Kuala Lumpur",Staff,The staff were friendly and polite,Neutral
481,2025-12-29,"Traders Hotel, Kuala Lumpur",Location,Location beside KLCC,Neutral
481,2025-12-29,"Traders Hotel, Kuala Lumpur",Room,Room is huge enough for family of 4,Neutral
481,2025-12-29,"Traders Hotel, Kuala Lumpur",Location,Coincides with Comic fiesta fair which drew huge traffic during the 2 days event in KLCC,Neutral
481,2025-12-29,"Traders Hotel, Kuala Lumpur",Staff,It caused the buggy services also suspended and we ended up walk far across the klcc park,Neutral
481,2025-12-29,"Traders Hotel, Kuala Lumpur",Location,It caused the buggy services also suspended and we ended up walk far across the klcc park,Neutral
482,2025-09-29,"Traders Hotel, Kuala Lumpur",Room,"Passable Nice room, good location I ordered two poached eggs for breakfast 29 09 2025 wIted 35 minutes for them, when I received them they were cold and inedible, not good at all",Neutral
482,2025-09-29,"Traders Hotel, Kuala Lumpur",Food,"Passable Nice room, good location I ordered two poached eggs for breakfast 29 09 2025 wIted 35 minutes for them, when I received them they were cold and inedible, not good at all",Neutral
482,2025-09-29,"Traders Hotel, Kuala Lumpur",Location,"Passable Nice room, good location I ordered two poached eggs for breakfast 29 09 2025 wIted 35 minutes for them, when I received them they were cold and inedible, not good at all",Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Food,Terrible restaurant experience Location was great with many restaurants and attractions within walking distance,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Location,Terrible restaurant experience Location was great with many restaurants and attractions within walking distance,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Facilities,The pool in indoor area was kind of gross,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Staff,The service in the bar surrounding the pool was not good,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Facilities,The service in the bar surrounding the pool was not good,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Staff,The service in the casual restaurant was bad,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Food,The service in the casual restaurant was bad,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Food,It makes sense in Macdonalds but not in this restaurant,Neutral
483,2025-09-07,"Traders Hotel, Kuala Lumpur",Food,The servers seemed poorly trained and the food was,Neutral
484,2025-08-08,"Traders Hotel, Kuala Lumpur",Location,"An inconvenient location in relation to the Georgetown herigae area, Beautifully appointed",Neutral
484,2025-08-08,"Traders Hotel, Kuala Lumpur",Room,"Room was amazing Pool area had beautiful views, but was largely a children s playground, that was oversubscribed with bookings",Neutral
484,2025-08-08,"Traders Hotel, Kuala Lumpur",Facilities,"Room was amazing Pool area had beautiful views, but was largely a children s playground, that was oversubscribed with bookings",Neutral
484,2025-08-08,"Traders Hotel, Kuala Lumpur",Facilities,"The pool itself was unsuitable for a refreshing swim, it functioned more as trendy water lounge, with no fresh air or sun",Neutral
485,2025-08-01,"Traders Hotel, Kuala Lumpur",Location,Location is good,Neutral
486,2025-07-30,"Traders Hotel, Kuala Lumpur",Room,Passable Location Smell in the first room very bad,Neutral
486,2025-07-30,"Traders Hotel, Kuala Lumpur",Location,Passable Location Smell in the first room very bad,Neutral
486,2025-07-30,"Traders Hotel, Kuala Lumpur",Room,The laundry smell from cleaned bedsheets also not good,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Food,Food selection for breakfast is huge varieties,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Room,The bed is comfortable,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Staff,The staff at gym was very friendly Ronnie 5,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Facilities,The staff at gym was very friendly Ronnie 5,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Staff,The staff at reception during my check in was lack of smile,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Room,"She promised to take note on sejadah requested but I've waited for 90 minutes at room, none",Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Room,I need to call the housekeeping from room and the request was entertained shortly,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Staff,I need to call the housekeeping from room and the request was entertained shortly,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Staff,No buggy service provided due to ASEAN program,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Room,In room dining food was not at par,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Food,In room dining food was not at par,Neutral
487,2025-07-06,"Traders Hotel, Kuala Lumpur",Location,Small portion and not value for money,Neutral
488,2025-06-25,"Traders Hotel, Kuala Lumpur",Location,Pleasant The location as it is only walking distance to KLCC,Neutral
488,2025-06-25,"Traders Hotel, Kuala Lumpur",Bathroom,The water drainage was slow when taking a shower,Neutral
488,2025-06-25,"Traders Hotel, Kuala Lumpur",Food,The breakfast is also expensive and the food didn't taste great,Neutral
488,2025-06-25,"Traders Hotel, Kuala Lumpur",Room,The bigger bed had bed bugs as well,Neutral
489,2025-06-15,"Traders Hotel, Kuala Lumpur",General,"Great view, poor facilities, and hospitality. Great view. Best view of Petronas twin towers. Facilities are awful.",Neutral
490,2025-05-31,"Traders Hotel, Kuala Lumpur",Room,Great location but issues with cockroaches Great location and staff are friendly and welcoming Rooms are not clean and there is issues with cockroaches,Neutral
490,2025-05-31,"Traders Hotel, Kuala Lumpur",Staff,Great location but issues with cockroaches Great location and staff are friendly and welcoming Rooms are not clean and there is issues with cockroaches,Neutral
490,2025-05-31,"Traders Hotel, Kuala Lumpur",Location,Great location but issues with cockroaches Great location and staff are friendly and welcoming Rooms are not clean and there is issues with cockroaches,Neutral
491,2025-05-13,"Traders Hotel, Kuala Lumpur",Food,"Average We like the view of the hotel, facing city and twin towers KLCC breakfast was no so good, many varieties but not tasty",Neutral
491,2025-05-13,"Traders Hotel, Kuala Lumpur",Location,"Average We like the view of the hotel, facing city and twin towers KLCC breakfast was no so good, many varieties but not tasty",Neutral
491,2025-05-13,"Traders Hotel, Kuala Lumpur",Food,Other food is just so so,Neutral
492,2025-04-24,"Traders Hotel, Kuala Lumpur",Location,It was a great location,Neutral
492,2025-04-24,"Traders Hotel, Kuala Lumpur",Location,The buggy to and from KLCC was great,Neutral
492,2025-04-24,"Traders Hotel, Kuala Lumpur",Room,I booked for a family of 4 and was provided a room with 1 bed,Neutral
493,2025-04-02,"Traders Hotel, Kuala Lumpur",General,Twin tower view was no other. Exceptional. Twin tower view and the early checkin free of charge The checkin process was more than 30 minutes,Neutral
494,2025-04-01,"Traders Hotel, Kuala Lumpur",Staff,Better hotels nearby Be mindful that this is near the conference centre and they will close the roof bar for private parties Breakfast choice excellent Unfriendly reception Bar being closed for parties,Neutral
494,2025-04-01,"Traders Hotel, Kuala Lumpur",Food,Better hotels nearby Be mindful that this is near the conference centre and they will close the roof bar for private parties Breakfast choice excellent Unfriendly reception Bar being closed for parties,Neutral
494,2025-04-01,"Traders Hotel, Kuala Lumpur",Location,Better hotels nearby Be mindful that this is near the conference centre and they will close the roof bar for private parties Breakfast choice excellent Unfriendly reception Bar being closed for parties,Neutral
495,2025-03-05,"Traders Hotel, Kuala Lumpur",Room,Indoor walkway to Suria and KLCC park was really handy when it was raining One of our rooms wasn t ready until more than an hour post check in time and the bathroom was not as clean as we would ve expected,Neutral
495,2025-03-05,"Traders Hotel, Kuala Lumpur",Bathroom,Indoor walkway to Suria and KLCC park was really handy when it was raining One of our rooms wasn t ready until more than an hour post check in time and the bathroom was not as clean as we would ve expected,Neutral
495,2025-03-05,"Traders Hotel, Kuala Lumpur",Location,Indoor walkway to Suria and KLCC park was really handy when it was raining One of our rooms wasn t ready until more than an hour post check in time and the bathroom was not as clean as we would ve expected,Neutral
496,2025-01-26,"Traders Hotel, Kuala Lumpur",Room,Passable Large room and location,Neutral
496,2025-01-26,"Traders Hotel, Kuala Lumpur",Location,Passable Large room and location,Neutral
496,2025-01-26,"Traders Hotel, Kuala Lumpur",Staff,Lack of personal service,Neutral
497,2025-01-19,"Traders Hotel, Kuala Lumpur",Food,Pleasant Hotel is spacious and the breakfast food was great,Neutral
497,2025-01-19,"Traders Hotel, Kuala Lumpur",Facilities,Pleasant Hotel is spacious and the breakfast food was great,Neutral
498,2025-01-06,"Traders Hotel, Kuala Lumpur",Staff,Pleasant I liked the location of the hotel The staff aksed me to pay 100 RM to sit at top floor 34 while it supposed to be free during the stay as informed earlier,Neutral
498,2025-01-06,"Traders Hotel, Kuala Lumpur",Location,Pleasant I liked the location of the hotel The staff aksed me to pay 100 RM to sit at top floor 34 while it supposed to be free during the stay as informed earlier,Neutral
499,2024-12-29,"Traders Hotel, Kuala Lumpur",Food,Pleasant Close to the Twin Towers and city view Prices and Breakfast,Neutral
499,2024-12-29,"Traders Hotel, Kuala Lumpur",Location,Pleasant Close to the Twin Towers and city view Prices and Breakfast,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Location,Mostly Good Great Location great for the mall The view oh my word it's amazing for the Petronas Towers,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Food,Food was good I recommend only going to the lounge to eat,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Room,"Room was ok overall, average",Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Staff,Staff were kind and friendly and on the ball when we lost an item,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Food,The food is great too,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Staff,The staff there are also so nice Very dirty even after cleaning,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Room,Under the bed was thick dust,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Facilities,Pool closes at 7pm which is unreasonable even for the adults only,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Facilities,Space is tight in the unit overall but manageable,Neutral
500,2024-12-28,"Traders Hotel, Kuala Lumpur",Location,About an hour or more from airport with traffic which is always the case so bare that in mind,Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Staff,"Traders Hotel Kuala Lumpur shines for its location,the service fell short of expectations",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Location,"Traders Hotel Kuala Lumpur shines for its location,the service fell short of expectations",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Location,"I chose Traders Hotel Kuala Lumpur for its unbeatable location, and it did not disappoint",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Location,Being right next to KLCC Park and just a short walk from Suria KLCC and the Petronas Towers made exploring the city extremely convenient,Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Room,"I booked a KLCC Tower View room, hoping for a breathtaking view of the iconic Petronas Towers",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Location,"I booked a KLCC Tower View room, hoping for a breathtaking view of the iconic Petronas Towers",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Room,"The bed was positioned facing away from the towers, which took away from the experience",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Room,A layout that maximizes the view from the bed would greatly enhance the stay,Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Staff,"However, the service left much to be desired",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Staff,"The staff, particularly at the concierge, were not friendly and helpful",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Room,"Surprisingly, it was the security staff who stepped in to guide us to our room kudos to them for their attentiveness",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Staff,"Surprisingly, it was the security staff who stepped in to guide us to our room kudos to them for their attentiveness",Neutral
501,2024-12-23,"Traders Hotel, Kuala Lumpur",Staff,"On the other hand, the front desk staff did not disappoint",Neutral
502,2024-12-21,"Traders Hotel, Kuala Lumpur",Staff,"For a quality brand, poor service and standards",Neutral
502,2024-12-21,"Traders Hotel, Kuala Lumpur",Location,"Location, we stayed before a few years ago",Neutral
502,2024-12-21,"Traders Hotel, Kuala Lumpur",Room,"Quality of rooms, general service standards of staff poor, too expensive for our stay this time",Neutral
502,2024-12-21,"Traders Hotel, Kuala Lumpur",Staff,"Quality of rooms, general service standards of staff poor, too expensive for our stay this time",Neutral
502,2024-12-21,"Traders Hotel, Kuala Lumpur",Staff,Concierge service very poor,Neutral
503,2024-12-08,"Traders Hotel, Kuala Lumpur",Staff,lack of staff clearing table,Neutral
504,2024-11-14,"Traders Hotel, Kuala Lumpur",Location,Location Cleanses and facilitates,Neutral
505,2024-11-13,"Traders Hotel, Kuala Lumpur",Staff,Hoped better service but wasnt as expected but it can be improved,Neutral
505,2024-11-13,"Traders Hotel, Kuala Lumpur",Facilities,Gym was good,Neutral
505,2024-11-13,"Traders Hotel, Kuala Lumpur",Room,Aircon was dusty and furniture seems not in good condition but we were ok,Neutral
505,2024-11-13,"Traders Hotel, Kuala Lumpur",Staff,Staff could be friendlier,Neutral
506,2024-10-28,"Traders Hotel, Kuala Lumpur",Location,So so Location The drain blockage,Neutral
507,2024-09-07,"Traders Hotel, Kuala Lumpur",Staff,Passable Location near to klcc Escalator from reception level to klcc closed,Neutral
507,2024-09-07,"Traders Hotel, Kuala Lumpur",Location,Passable Location near to klcc Escalator from reception level to klcc closed,Neutral
507,2024-09-07,"Traders Hotel, Kuala Lumpur",Staff,"Staff at reception should be more friendly, attentive more forthcoming",Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Food,Breakfast was great,Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Location,Location really good,Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Room,My room was facing the petronas twin towers,Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Room,Room cleanliness could be better,Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Staff,Staff were all friendly except a lady who helped us at the check in counter,Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Staff,The first lady who helped us was nice but the 2nd staff who attended to us later when we came back to get our luggage for check in was not friendly,Neutral
508,2024-09-03,"Traders Hotel, Kuala Lumpur",Staff,But other staffs were nice and friendly,Neutral
509,2024-08-17,"Traders Hotel, Kuala Lumpur",Room,"Hardware needs updating Connected to the conference centre and thus very convenient The first room I got on the 15th floor is extremely dated, with worn squishy carpet, worn black leather chair with the grey fibre under the leather showing, fabric couch with lots of stains on it, socket under the bedside table which can only be got to if you lie down on the worn carpet and was broken so the plug would keep falling out, a telephone that didn t work so cannot call concierge reception and a TV stand that looked like a biggish computer monitor that took up half of the desk space, and I also had hair and a dead insect on the bed under the duvet",Neutral
509,2024-08-17,"Traders Hotel, Kuala Lumpur",Staff,"Hardware needs updating Connected to the conference centre and thus very convenient The first room I got on the 15th floor is extremely dated, with worn squishy carpet, worn black leather chair with the grey fibre under the leather showing, fabric couch with lots of stains on it, socket under the bedside table which can only be got to if you lie down on the worn carpet and was broken so the plug would keep falling out, a telephone that didn t work so cannot call concierge reception and a TV stand that looked like a biggish computer monitor that took up half of the desk space, and I also had hair and a dead insect on the bed under the duvet",Neutral
509,2024-08-17,"Traders Hotel, Kuala Lumpur",Facilities,"Hardware needs updating Connected to the conference centre and thus very convenient The first room I got on the 15th floor is extremely dated, with worn squishy carpet, worn black leather chair with the grey fibre under the leather showing, fabric couch with lots of stains on it, socket under the bedside table which can only be got to if you lie down on the worn carpet and was broken so the plug would keep falling out, a telephone that didn t work so cannot call concierge reception and a TV stand that looked like a biggish computer monitor that took up half of the desk space, and I also had hair and a dead insect on the bed under the duvet",Neutral
509,2024-08-17,"Traders Hotel, Kuala Lumpur",Room,"They changed my room to one on a different floor which was more recently which has a newer leather chair and a reasonably clean couch, new sockets on the bedside table and wooden floor, but the door lock didn t work it was not aligned with the door frame which they fixed over 2 days",Neutral
509,2024-08-17,"Traders Hotel, Kuala Lumpur",Staff,The staff were apologetic but it would had been better if the hardware was not at all up to standard,Neutral
510,2024-07-28,"Traders Hotel, Kuala Lumpur",General,Pleasant It s a nice hotel but overpriced,Neutral
511,2024-07-27,"Traders Hotel, Kuala Lumpur",Food,Average The hotel is situated in a prime location and offers an extensive variety of breakfast options,Neutral
511,2024-07-27,"Traders Hotel, Kuala Lumpur",Location,Average The hotel is situated in a prime location and offers an extensive variety of breakfast options,Neutral
511,2024-07-27,"Traders Hotel, Kuala Lumpur",Staff,The majority of the staff are friendly and attentive,Neutral
511,2024-07-27,"Traders Hotel, Kuala Lumpur",Room,"During my stay at the hotel, I noticed that the room didn't have enough soundproofing, which allowed noise from the corridor to come in",Neutral
511,2024-07-27,"Traders Hotel, Kuala Lumpur",Bathroom,"At one point, I could even hear the sound of water from my neighbour's shower",Neutral
511,2024-07-27,"Traders Hotel, Kuala Lumpur",Staff,"As for housekeeping, it was only partially done",Neutral
512,2024-07-22,"Traders Hotel, Kuala Lumpur",Facilities,Spacing,Neutral
512,2024-07-22,"Traders Hotel, Kuala Lumpur",Room,The pillow cover was smelly,Neutral
513,2024-07-17,"Traders Hotel, Kuala Lumpur",Staff,Pleasant stay with excellent with of the Petronas Twin Tower Staff are very professional and customer oriented,Neutral
513,2024-07-17,"Traders Hotel, Kuala Lumpur",Room,Dust and dirt under the bed,Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Food,Passable excellent breakfast selection and the prime location,Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Location,Passable excellent breakfast selection and the prime location,Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Food,The variety and quality of the breakfast were outstanding,Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Room,"The hotel's location is very convenient, and the KLCC view from our room was absolutely stunning",Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Location,"The hotel's location is very convenient, and the KLCC view from our room was absolutely stunning",Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Room,"Despite arriving at 1 pm, we had to wait in the lounge until 4 30 pm before getting our room",Neutral
514,2024-07-15,"Traders Hotel, Kuala Lumpur",Staff,We have stayed at other Shangri La hotels and found their service to be excellent,Neutral
515,2024-06-30,"Traders Hotel, Kuala Lumpur",Room,"Fair Room, it is quite dusty especially under the bed",Neutral
516,2024-06-29,"Traders Hotel, Kuala Lumpur",Room,"moderate location near KLCC Room a bit rundown, with no hair dryer and poor television channel",Neutral
516,2024-06-29,"Traders Hotel, Kuala Lumpur",Location,"moderate location near KLCC Room a bit rundown, with no hair dryer and poor television channel",Neutral
516,2024-06-29,"Traders Hotel, Kuala Lumpur",Room,Our room don t have nice view of KLCC,Neutral
516,2024-06-29,"Traders Hotel, Kuala Lumpur",Location,Our room don t have nice view of KLCC,Neutral
517,2024-06-11,"Traders Hotel, Kuala Lumpur",Room,Lovely hotel shame about the staff The property was great and the view of the towers from the tower room is amazing The staff made us feel like we didn t belong in the club room even though we had booked the remove because of the lounge,Neutral
517,2024-06-11,"Traders Hotel, Kuala Lumpur",Staff,Lovely hotel shame about the staff The property was great and the view of the towers from the tower room is amazing The staff made us feel like we didn t belong in the club room even though we had booked the remove because of the lounge,Neutral
518,2024-05-27,"Traders Hotel, Kuala Lumpur",Room,The view from the room,Neutral
518,2024-05-27,"Traders Hotel, Kuala Lumpur",Staff,Friendly helpful staff,Neutral
518,2024-05-27,"Traders Hotel, Kuala Lumpur",Food,Breakfast choice was fantastic,Neutral
518,2024-05-27,"Traders Hotel, Kuala Lumpur",Food,Do try the buffet at Goto at least once,Neutral
518,2024-05-27,"Traders Hotel, Kuala Lumpur",Room,Room with adjoining door,Neutral
518,2024-05-27,"Traders Hotel, Kuala Lumpur",Room,Noise from adjoining room was insufferable,Neutral
519,2024-05-08,"Traders Hotel, Kuala Lumpur",Room,They need to improve their services The room is clean and big The security staff tall one standing in the hotel is so nice and helpful There is no apple pay and the machine doesn't support international card I call for luggage service to pick up my luggage and it takes one hour for them to pick up luggage from my room,Neutral
519,2024-05-08,"Traders Hotel, Kuala Lumpur",Staff,They need to improve their services The room is clean and big The security staff tall one standing in the hotel is so nice and helpful There is no apple pay and the machine doesn't support international card I call for luggage service to pick up my luggage and it takes one hour for them to pick up luggage from my room,Neutral
520,2024-05-06,"Traders Hotel, Kuala Lumpur",Location,Passable Location and view was great I check in late around 10,Neutral
520,2024-05-06,"Traders Hotel, Kuala Lumpur",Room,I call in receptionist if I can change the room and said no tv due to rain,Neutral
520,2024-05-06,"Traders Hotel, Kuala Lumpur",Staff,I call in receptionist if I can change the room and said no tv due to rain,Neutral
521,2024-05-06,"Traders Hotel, Kuala Lumpur",Staff,"Location and services amazing , but meet to change the furniture They need to change the furniture",Neutral
521,2024-05-06,"Traders Hotel, Kuala Lumpur",Location,"Location and services amazing , but meet to change the furniture They need to change the furniture",Neutral
522,2024-04-18,"Traders Hotel, Kuala Lumpur",General,It was just okay Clean Old hotel with outdated interiors. Even the lobby is boring and not welcoming,Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Room,The room was pretty basic,Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Bathroom,The shower cubicle is too small as it connects to the bath tub,Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Location,The shower cubicle is too small as it connects to the bath tub,Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Room,"The light fittings weren't done properly, and they have just recently done room refits",Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Room,"The room wasn't ready until nearly 2 hours late they offered us an 'upgrade' to a disgusting smelling smoking suite, which we rejected",Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Location,"The room wasn't ready until nearly 2 hours late they offered us an 'upgrade' to a disgusting smelling smoking suite, which we rejected",Neutral
523,2024-03-31,"Traders Hotel, Kuala Lumpur",Food,The food wasn't great to be honest,Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Location,"Location wise, the hotel is great",Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Room,"Other than that, if you re planning to spend RM500 on a hotel room, I d rather much Location is great if you're planning to spend most of your time going to KLCC next door",Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Location,"Other than that, if you re planning to spend RM500 on a hotel room, I d rather much Location is great if you're planning to spend most of your time going to KLCC next door",Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Room,"For the price you re paying for the room, you don t really get that much",Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Room,The room is small and weirdly enough the window is only half the size of the wall,Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Location,The room is small and weirdly enough the window is only half the size of the wall,Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Room,"The TV is from like the early 2010s albeit with plenty of channels to choose from , not much storage space and the room gets pretty dark from the lack of lighting",Neutral
524,2024-03-30,"Traders Hotel, Kuala Lumpur",Facilities,"The TV is from like the early 2010s albeit with plenty of channels to choose from , not much storage space and the room gets pretty dark from the lack of lighting",Neutral
525,2024-03-14,"Traders Hotel, Kuala Lumpur",Food,"Breakfast so so, no surprise",Neutral
525,2024-03-14,"Traders Hotel, Kuala Lumpur",Location,Hotel location is the best for me,Neutral
525,2024-03-14,"Traders Hotel, Kuala Lumpur",Room,Upgrade the room furniture please,Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Staff,"Pleasant Great location, staff were all friendly",Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Location,"Pleasant Great location, staff were all friendly",Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Staff,Free buggy service from hotel to klcc shopping centre which was a great bonus,Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Location,Free buggy service from hotel to klcc shopping centre which was a great bonus,Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Room,The room I got had the klcc view,Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Location,The room I got had the klcc view,Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Room,"Assuming the room would have been used frequently, The housekeeping of the room itself was done poorly",Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Staff,"Assuming the room would have been used frequently, The housekeeping of the room itself was done poorly",Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Room,Ventilation of room was also poor,Neutral
526,2024-03-07,"Traders Hotel, Kuala Lumpur",Room,I was in a non smoking room,Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Room,"Moderate Clean room, international power sockets at least worked for EU type No early check in and awful service",Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Staff,"Moderate Clean room, international power sockets at least worked for EU type No early check in and awful service",Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Room,We arrived at 13 40 but the room was not provided,Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Staff,Poor service at checkout,Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Room,"In addition, no minibar, hair dryer is in the room but not in the bathroom, no roof pool",Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Bathroom,"In addition, no minibar, hair dryer is in the room but not in the bathroom, no roof pool",Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Facilities,"In addition, no minibar, hair dryer is in the room but not in the bathroom, no roof pool",Neutral
527,2024-02-26,"Traders Hotel, Kuala Lumpur",Location,Previously I had a short stay at Ibis nearby and I can say it was at least not worse if not better but the price was twice lower,Neutral
528,2024-02-21,"Traders Hotel, Kuala Lumpur",Location,Passable Location Facilities looks old,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Food,Standard was compromised The location and the Bara restaurant was awesome,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Location,Standard was compromised The location and the Bara restaurant was awesome,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Staff,The customer service,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Staff,The staff are friendly,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Food,Given the choice of Traders Club and Restaurant at level 5 is a breather,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Room,"The room we were staying, the dusty sofa and carpet was not well maintained",Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Room,The mouldy bathroom,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Bathroom,The mouldy bathroom,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Food,The breakfast level 5 was not like the Pre Covid,Neutral
529,2024-02-17,"Traders Hotel, Kuala Lumpur",Food,Some food not replenish,Neutral
530,2024-01-28,"Traders Hotel, Kuala Lumpur",Room,Location Maintenance of the room s bath area was very very poor it kept flooding everything you shower,Neutral
530,2024-01-28,"Traders Hotel, Kuala Lumpur",Bathroom,Location Maintenance of the room s bath area was very very poor it kept flooding everything you shower,Neutral
530,2024-01-28,"Traders Hotel, Kuala Lumpur",Location,Location Maintenance of the room s bath area was very very poor it kept flooding everything you shower,Neutral
